Activity,Site_Number,Account_Name,FE,SSO,Lat,Lon,Dup Count,NewLat,NewLon
1-232596381929,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,0,40.7625427,-73.9722002
1-230795833668,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,1,40.76245076,-73.97135873
1-231042876729,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,2,40.76225947,-73.9712909
1-231042876729,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,3,40.7621447,-73.97205908
1-230787676989,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,4,40.76221197,-73.972957
1-225650553444,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,5,40.76259943,-73.97315912
1-229009713534,4396513,NORTHWELL HEALTH PHYSICIAN PARTNERS FERTILITY AT LENOX HILL,Santiago,212035838,40.7623427,-73.9694002,6,40.76273473,-73.97247962
1-228997489391,4401650,GRAMERCY GYNECOLOGY PC,Bonello,212462453,40.7483581,-73.9930347,0,40.7485581,-73.9958347
1-230934881257,4411575,EXTEND FERTILITY,Santiago,212035838,#N/A,#N/A,0,#N/A,#N/A
1-227951180194,4423800,ROSH MATERNAL FETAL MEDICINE PLLC,Santiago,212035838,#N/A,#N/A,0,#N/A,#N/A
1-229050768068,4425822,ELENA MARIA BURUIANA MD FACOG,Santiago,212035838,40.763736,-73.9701927,0,40.763936,-73.9729927
1-232971876703,4425822,ELENA MARIA BURUIANA MD FACOG,Santiago,212035838,40.763736,-73.9701927,1,40.76384406,-73.97215123
1-228695541625,4427844,MERIDIAN IMAGING GROUP LLC,Ruocco,212000721,#N/A,#N/A,0,#N/A,#N/A
1-227687381941,4427844,MERIDIAN IMAGING GROUP LLC,Roen,212005419,#N/A,#N/A,1,#N/A,#N/A
1-228918739694,4427844,MERIDIAN IMAGING GROUP LLC,Brecher,212010282,#N/A,#N/A,2,#N/A,#N/A
1-234836091201,4427844,MERIDIAN IMAGING GROUP LLC,Martinez,212012112,#N/A,#N/A,3,#N/A,#N/A
1-234836974221,4427844,MERIDIAN IMAGING GROUP LLC,Cabezas,212022376,#N/A,#N/A,4,#N/A,#N/A
1-235288976301,4427844,MERIDIAN IMAGING GROUP LLC,Cabezas,212022376,#N/A,#N/A,5,#N/A,#N/A
1-231622599491,4427844,MERIDIAN IMAGING GROUP LLC,Baker,212026295,#N/A,#N/A,6,#N/A,#N/A
1-234130027261,4427844,MERIDIAN IMAGING GROUP LLC,Baker,212026295,#N/A,#N/A,7,#N/A,#N/A
1-231291081131,4427844,MERIDIAN IMAGING GROUP LLC,Baker,212026295,#N/A,#N/A,8,#N/A,#N/A
1-229054621436,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,9,#N/A,#N/A
1-230362491229,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,10,#N/A,#N/A
1-230362491229,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,11,#N/A,#N/A
1-227720491331,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,12,#N/A,#N/A
1-227720491331,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,13,#N/A,#N/A
1-227720491331,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,14,#N/A,#N/A
1-227720491331,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,15,#N/A,#N/A
1-227720491331,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,16,#N/A,#N/A
1-233837751732,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,17,#N/A,#N/A
1-233837751732,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,18,#N/A,#N/A
1-233837751732,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,19,#N/A,#N/A
1-233837282652,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,20,#N/A,#N/A
1-235474859404,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,21,#N/A,#N/A
1-235474859404,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,22,#N/A,#N/A
1-235474859404,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,23,#N/A,#N/A
1-235432943121,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,24,#N/A,#N/A
1-227031697651,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,25,#N/A,#N/A
1-231282366722,4427844,MERIDIAN IMAGING GROUP LLC,Gass,212044304,#N/A,#N/A,26,#N/A,#N/A
1-234826312341,4427844,MERIDIAN IMAGING GROUP LLC,Bonello,212462453,#N/A,#N/A,27,#N/A,#N/A
1-230123684521,4427844,MERIDIAN IMAGING GROUP LLC,Bonello,212462453,#N/A,#N/A,28,#N/A,#N/A
1-227274194816,4427844,MERIDIAN IMAGING GROUP LLC,Bonello,212462453,#N/A,#N/A,29,#N/A,#N/A
1-239529982054,4435862,WEILL CORNELL MEDICAL IMAGING,Rijo,212028756,40.7098135,-74.0053613,0,40.7100135,-74.0081613
1-234208287516,4435862,WEILL CORNELL MEDICAL IMAGING,Rijo,212028756,40.7098135,-74.0053613,1,40.70992156,-74.00731983
1-229368787543,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,2,40.70973027,-74.007252
1-229368787543,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,3,40.7096155,-74.00802018
1-229368795203,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,4,40.70968277,-74.0089181
1-229368795203,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,5,40.71007023,-74.00912022
1-233098733636,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,6,40.71020553,-74.00844072
1-229368795863,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,7,40.71016428,-74.00750431
1-229368795863,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,8,40.7099844,-74.00717194
1-231650126546,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,9,40.70983127,-74.00774918
1-234099586471,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,10,40.71004569,-74.00870532
1-233342261484,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,11,40.71021439,-74.00916129
1-233342261484,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,12,40.71038227,-74.00869787
1-233342261484,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,13,40.71039499,-74.00774113
1-229368810523,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,14,40.71024085,-74.00717069
1-229368810523,4435862,WEILL CORNELL MEDICAL IMAGING,Santiago,212035838,40.7098135,-74.0053613,15,40.71026156,-74.00751101
1-229546484461,4435862,WEILL CORNELL MEDICAL IMAGING,Tang,212591122,40.7098135,-74.0053613,16,40.71022197,-74.0084492
1-234248236501,4435862,WEILL CORNELL MEDICAL IMAGING,Guerreiro,212604538,40.7098135,-74.0053613,17,40.71035847,-74.0091227
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,0,40.7650807,-73.9586789
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,1,40.76498876,-73.95783743
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,2,40.76479747,-73.9577696
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,3,40.7646827,-73.95853778
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,4,40.76474997,-73.9594357
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,5,40.76513743,-73.95963782
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,6,40.76527273,-73.95895832
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,7,40.76523148,-73.95802191
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,8,40.7650516,-73.95768954
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,9,40.76489847,-73.95826678
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,10,40.76511289,-73.95922292
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,11,40.76528159,-73.95967889
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,12,40.76544947,-73.95921547
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,13,40.76546219,-73.95825873
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,14,40.76530805,-73.95768829
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,15,40.76532876,-73.95802861
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,16,40.76528917,-73.9589668
1-226503477728,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,17,40.76542567,-73.9596403
1-234886486194,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,18,40.76561276,-73.95942989
1-231665015268,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,19,40.76567844,-73.95852902
1-231665015268,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,20,40.76576232,-73.95776595
1-234197964159,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,21,40.76557115,-73.95784224
1-234490268054,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Ruocco,212000721,40.7648807,-73.9558789,22,40.76548071,-73.95868775
1-233605521711,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Prantil,212001162,40.7648807,-73.9558789,23,40.76557413,-73.95952512
1-230590238961,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Prantil,212001162,40.7648807,-73.9558789,24,40.76576554,-73.95958448
1-226974713991,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Pedroso,212001698,40.7648807,-73.9558789,25,40.76607894,-73.95881125
1-226974713991,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Pedroso,212001698,40.7648807,-73.9558789,26,40.76601008,-73.95791634
1-230413062621,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Howell,212002366,40.7648807,-73.9558789,27,40.76582227,-73.95772252
1-230413062621,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Howell,212002366,40.7648807,-73.9558789,28,40.76568818,-73.95840799
1-230413062621,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Howell,212002366,40.7648807,-73.9558789,29,40.76573109,-73.95934253
1-231111708636,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Brecher,212010282,40.7648807,-73.9558789,30,40.76611155,-73.95966693
1-231111708636,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Brecher,212010282,40.7648807,-73.9558789,31,40.76626365,-73.95908294
1-231111708636,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Brecher,212010282,40.7648807,-73.9558789,32,40.76624754,-73.95812747
1-234790486814,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Martinez,212012112,40.7648807,-73.9558789,33,40.76607804,-73.95767899
1-231669055761,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Santos,212021975,40.7648807,-73.9558789,34,40.76591099,-73.95814982
1-231668734221,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Santos,212021975,40.7648807,-73.9558789,35,40.76609996,-73.95910708
1-233721654381,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Cabezas,212022376,40.7648807,-73.9558789,36,40.76625511,-73.95967068
1-233721654381,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Cabezas,212022376,40.7648807,-73.9558789,37,40.76643378,-73.95932244
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,38,40.76647171,-73.95838253
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,39,40.76633403,-73.9577151
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,40,40.76634731,-73.95793379
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,41,40.76628323,-73.95883752
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,42,40.7664007,-73.95959542
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,43,40.76659172,-73.95951067
1-230370357611,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Baker,212026295,40.7648807,-73.9558789,44,40.76668067,-73.9586612
1-225820134268,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Rijo,212028756,40.7648807,-73.9558789,45,40.76678576,-73.957828
1-233472412281,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Rijo,212028756,40.7648807,-73.9558789,46,40.76659426,-73.95777711
1-220674507841,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Rijo,212028756,40.7648807,-73.9558789,47,40.76648223,-73.95855533
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,48,40.76655267,-73.95944715
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,49,40.76674082,-73.95963265
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,50,40.76707369,-73.95894127
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,51,40.76702913,-73.95800867
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,52,40.7668481,-73.95769227
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,53,40.76669704,-73.95828297
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,54,40.76671484,-73.95923769
1-230222564796,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,55,40.76708513,-73.95967866
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,56,40.76725134,-73.95920045
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,57,40.76726067,-73.95824274
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,58,40.76710454,-73.95768603
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,59,40.76692648,-73.95804216
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,60,40.76709022,-73.95898371
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,61,40.76722908,-73.95964502
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,62,40.7674154,-73.95941808
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,63,40.76747788,-73.95851154
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,64,40.76735907,-73.95775887
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,65,40.76736821,-73.95785207
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,66,40.76728077,-73.95870545
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,67,40.76737715,-73.95953442
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,68,40.76756873,-73.95957683
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,69,40.76767938,-73.95879368
1-217866687005,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,70,40.76780736,-73.95790501
1-234162188281,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,71,40.7676189,-73.95772785
1-234781013147,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,72,40.76748725,-73.95842508
1-234781013147,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,73,40.76753346,-73.95935567
1-234781013147,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,74,40.76771504,-73.95966405
1-233020934871,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,75,40.76806505,-73.95906668
1-233020934871,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,76,40.76804557,-73.95811279
1-217866687708,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,77,40.7678745,-73.95767938
1-217866687708,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Shalaby,212031503,40.7648807,-73.9558789,78,40.76770914,-73.95816492
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,79,40.76770151,-73.95912301
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,80,40.76805862,-73.95967279
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,81,40.76823604,-73.95930879
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,82,40.76827064,-73.95836567
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,83,40.76813061,-73.95771054
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,84,40.7679447,-73.95794571
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,85,40.76808382,-73.95885498
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,86,40.76820396,-73.95960236
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,87,40.76839465,-73.95950072
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,88,40.76848057,-73.9586435
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,89,40.76838274,-73.95781883
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,90,40.76839109,-73.9577849
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,91,40.76828183,-73.95857291
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,92,40.76835541,-73.95945837
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,93,40.76854419,-73.95962718
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,94,40.76867459,-73.95892415
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,95,40.76882673,-73.95799564
1-222911939419,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,96,40.76864461,-73.95769531
1-238210641852,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,97,40.76849567,-73.95829929
1-238210641852,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,98,40.76851684,-73.95925228
1-235120282238,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,99,40.76868866,-73.95967811
1-235120282238,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,100,40.76905316,-73.95918527
1-232802583094,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,101,40.7690591,-73.95822687
1-234499894150,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,102,40.76890102,-73.95768407
1-234740507988,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,103,40.76872425,-73.95805591
1-235003095046,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,104,40.76869133,-73.95900052
1-235071703801,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Larrow,212044200,40.7648807,-73.9558789,105,40.76903251,-73.95964944
1-231952501681,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,106,40.769218,-73.95940604
1-231952501681,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,107,40.76927726,-73.95849412
1-231952501681,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,108,40.7691558,-73.95775208
1-231952501681,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,109,40.7689653,-73.95786216
1-231952501681,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,110,40.7690809,-73.95872314
1-233625347001,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,111,40.76918019,-73.95954345
1-263273696361,4436018,NEW YORK PRESBYTERIAN DAVID H KOCH CENTER,Gass,212044304,40.7648807,-73.9558789,112,40.76937189,-73.9595689
